ID,Description,Flour_Code,Type,Shape,Diameter_Category,Dry_Digest_Code,Dry_Digest_Description,Liq_Digest_Code,Liq_Digest_Description,TSS_Concat,DLD_Concat,Buyable,Minimum_Run_Size,Diameter
22713,NLE DIST CKN DOG BULK,F11007,POULTRY,DISC,MAX 10.00,0,0,0,0,POULTRY - DISC - MAX 10.00,0 - 0,FALSE,0.0,0
W22713,NLE DIST CKN DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22717,BBC WILD RMR RABBIT DOG BULK,F11070,RABBIT,TRIANGLE,MAX 13.00,0,0,0,0,RABBIT - TRIANGLE - MAX 13.00,0 - 0,FALSE,0.0,0
W22717,BBC WILD RMR RABBIT DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22701,BBC WILD RMR RABBIT CAT BULK,F11014,RABBIT,CYLINDER,MAX 8.00,0,0,0,0,RABBIT - CYLINDER - MAX 8.00,0 - 0,FALSE,0.0,0
W22701,BBC WILD RMR RABBIT CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50862,HAL HOL GF CKN CAT BULK TEST,F11147,0,0,MAX 8.00,0,0,0,0,0 - 0 - MAX 8.00,0 - 0,FALSE,20000.0,0
50862-1,HAL HOL GF CKN CAT WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50863,HAL HOL GF CKN DOG BULK TEST,F11145,0,0,MAX 12.00,0,0,0,0,0 - 0 - MAX 12.00,0 - 0,FALSE,20000.0,0
50863-1,HAL HOL GF CKN DOG WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50864,HAL HER CKN DOG BULK TEST,F11146,0,0,MAX 12.00,0,0,0,0,0 - 0 - MAX 12.00,0 - 0,FALSE,20000.0,0
50864-1,HAL HER CKN DOG WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50865,HAL HER CKN CAT BULK TEST,F11148,0,0,MAX 8.00,0,0,0,0,0 - 0 - MAX 8.00,0 - 0,FALSE,20000.0,0
50865-1,HAL HER CKN CAT WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22700,BBC WILD RMR TROUT CAT BULK,F11013,FISH,CYLINDER,MAX 8.00,0,0,0,0,FISH - CYLINDER - MAX 8.00,0 - 0,FALSE,0.0,0
W22700,BBC WILD RMR TROUT CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
M1276OS,MEAT HAL CKN LVR BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
M1279OS,MEAT HAL MSC SALM WH FSH GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
M1354OS,MEAT BBC WOODLAND MEAT BLND GR,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1292,MEAT NVI MDM CKN F/V BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1096,MEAT RCN TKY/TKY LVR BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1100,MEAT RCN MDM KANGAROO GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
W20957B,RAY CANINE GROWTH/SENS GI WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22702,BBC WILD RMR RM BEEF CAT BULK,F11015,BEEF,CYLINDER,MAX 8.00,0,0,0,0,BEEF - CYLINDER - MAX 8.00,0 - 0,FALSE,0.0,0
W22702,BBC WILD RMR RM BEEF CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22727,NVI INS GF SB BEEF DOG BULK,F11048,BEEF,DISC,MAX 8.50,0,0,0,0,BEEF - DISC - MAX 8.50,0 - 0,FALSE,40000.0,0
W22727,NVI INS GF SB BEEF DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22727RB,NVI RB GF SB BEEF DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
70004CO,GOP CN CKN & BR DOG 5/4#,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
71104CO,GOP CN LAMB & POTATO DOG 5/4#,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
73404CO,GOP CN PUPPY CKN & BR 5/4#,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
75204CO,GOP CN GF DUCK & VEGE DOG 5/4#,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
76704CO,GOP CN GF LID SAL SWP DOG 5/4#,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
74604CO,GOP CN LB GF SALMON DOG 5/4#,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
50879,BOW SN GF TRKY CAT BULK TEST,F11170,0,0,MAX 7.50,0,0,0,0,0 - 0 - MAX 7.50,0 - 0,FALSE,20000.0,0
50879-1,BOW SN GF TRKY CAT WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50880,BOW SN GF TRKY SALM CAT BULK T,F11171,0,0,MAX 7.50,0,0,0,0,0 - 0 - MAX 7.50,0 - 0,FALSE,20000.0,0
50880-1,BOW SN GF TRKY SALM CAT WIP TE,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50881,BOW SN GF TUNA CAT BULK TEST,F11172,0,0,MAX 7.50,0,0,0,0,0 - 0 - MAX 7.50,0 - 0,FALSE,20000.0,0
50881-1,BOW SN GF TUNA CAT WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50882,BOW SN GF TUNA CKN CAT BULK TE,F11173,0,0,MAX 7.50,0,0,0,0,0 - 0 - MAX 7.50,0 - 0,FALSE,20000.0,0
50882-1,BOW SN GF TUNA CKN CAT WIP TES,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50883,BOW SN GF CKN CAT BULK TEST,F11174,0,0,MAX 7.50,0,0,0,0,0 - 0 - MAX 7.50,0 - 0,FALSE,20000.0,0
50883-1,BOW SN GF CKN CAT WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1044,MEAT MDM ORG CHKN GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1381,MEAT MDM ORG CKN AVOCADO GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
22807,PNP NUTBLEND TIEL DK BR BULK,F5958,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,20000.0,0
22808,PNP NUTBLEND TIEL LT BR BULK,F5958,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,20000.0,0
22809,PNP NUTBLEND TIEL NAT BULK,F5958,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,20000.0,0
22810,PNP VB TIEL ORANGE BULK,F7011,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,20000.0,0
22811,PNP VB TIEL LIME GR BULK,F7011,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,20000.0,0
22812,PNP VB TIEL YELLOW BULK,F7011,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,20000.0,0
22813,PNP VB TIEL GREEN BULK,F7011,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,20000.0,0
22814,PNP PB MACARONI GREEN BULK,F11462,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,20000.0,0
22815,PNP PB BOWTIE RED BULK,F11462,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,20000.0,0
22817,PNP PB RIGATONI GREEN BULK,F11462,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,20000.0,0
22818,PNP PB PENNE ANNATTO BULK,F11462,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,20000.0,0
22673,PNP PB ORZO GREEN BULK,F11462,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,20000.0,0
22819,PNP PB COUSCOUS RED BULK,F11462,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,20000.0,0
22820,PNP PB TIEL ANNATTO BULK,F11462,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,20000.0,0
EM1176,MEAT BOAR PRK TKY LIV HRT BLND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
W22810K,PNP VB TIEL ORANGE WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22811K,PNP VB TIEL LIME GR WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22812K,PNP VB TIEL YELLOW WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22813K,PNP VB TIEL GREEN WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22807K,PNP NUTBLEND TIEL DK BR WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22808K,PNP NUTBLEND TIEL LT BR WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22809K,PNP NUTBLEND TIEL NAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22814K,PNP PB MACARONI GREEN WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22815K,PNP PB BOWTIE RED WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22818K,PNP PB PENNE ANNATTO WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22817K,PNP PB RIGATONI GREEN WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22673K,PNP PB ORZO GREEN WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22819K,PNP PB COUSCOUS RED WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22820K,PNP PB TIEL ANNATTO WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
M1355OS,MEAT BBC COASTAL MEAT BLND GRD,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1380OS,MEAT BEEF HEARTS GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1138,MEAT PORK KIDNEY,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
22794,CJPB CKN & BR SR DOG BULK,F11166,POULTRY,DISC,MAX 10.25,0,0,0,0,POULTRY - DISC - MAX 10.25,0 - 0,FALSE,0.0,0
W22794,CJPB CKN & BR SR DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22793,CJPB DUCK & BR ADLT DOG BULK,F11165,DUCK,DISC,MAX 10.25,0,0,0,0,DUCK - DISC - MAX 10.25,0 - 0,FALSE,40000.0,0
W22793,CJPB DUCK & BR ADLT DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
M1338OS,MEAT PORK BEEF HRT LVR BL GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1382OS,MEAT MDM CKN CKN LVR BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22090FPCO,NLE CANINE TURKEY FP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
EM1318,MEAT MS BEEF F/V GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
22800,PUR SF GF CKN CAT BULK,F11175,MEATLESS,DISC,MAX 7.00,0,0,0,0,MEATLESS - DISC - MAX 7.00,0 - 0,FALSE,0.0,0
W22800,PUR SF GF CKN CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1362,MEAT BEEF HRTS VENISON BLN GRD,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
22734,PVI PU GF FH BEEF DOG BULK,F10975,BEEF,TRIANGLE,MAX 17.50,0,0,0,0,BEEF - TRIANGLE - MAX 17.50,0 - 0,FALSE,40000.0,0
W22734,PVI PU GF FH BEEF DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22735,PVI PU GF FH SMB BEEF DOG BULK,F10975,BEEF,TRIANGLE,MAX 11.25,0,0,0,0,BEEF - TRIANGLE - MAX 11.25,0 - 0,FALSE,40000.0,0
W22735,PVI PU GF FH SMB BEEF DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50896,CJPB PB INCLUSION BULK TEST,F11241,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50896-1,CJPB PB INCLUSION WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22732,PVI PU LB GF TRKY DOG BULK,F10979,POULTRY,TRIANGLE,MAX 22.00,0,0,0,0,POULTRY - TRIANGLE - MAX 22.00,0 - 0,FALSE,40000.0,0
EM1364,MEAT MDM TRKY F/V BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
W22732,PVI PU LB GF TRKY DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22209-40CO,PAW GF SR CKN & POT CAT 40#,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
22206-40CO,PAW GF SR SALM & POT CAT 40#,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
22205-40CO,PAW TRKY & OAT CAT 40#,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
M1293OS,MEAT MDM NVI US BEEF F/V GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22208-40CO,PAW WHITEFISH & BR CAT 40#,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
22803,CJPB BEEF & BR ADLT DOG BULK,F11164,BEEF,DISC,MAX 10.25,0,0,0,0,BEEF - DISC - MAX 10.25,0 - 0,FALSE,0.0,0
W22803,CJPB BEEF & BR ADLT DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1365,MEAT MDM LAMB F/V BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
22760,PVI PU LAMB & RICE DOG BULK,F10980,LAMB,TRIANGLE,MAX 17.50,0,0,0,0,LAMB - TRIANGLE - MAX 17.50,0 - 0,FALSE,40000.0,0
W22760,PVI PU LAMB & RICE DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22733,PVI PU LID CKN DOG BULK,F10976,POULTRY,TRIANGLE,MAX 17.50,0,0,0,0,POULTRY - TRIANGLE - MAX 17.50,0 - 0,FALSE,40000.0,0
W22733,PVI PU LID CKN DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1378,MEAT NVI MDM CF CKN F/V GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1383,MEAT NVI MDM WC SALM F/V GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1384,MEAT NVI MDM US BEEF F/V GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1388,MEAT NVI MDM LAMB F/V GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
NV201841X,NVI INS FD RBK PCS CKN THRIVE,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
W22340RBX,NVI RB GF CKN CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22337RBX,NVI RB GF HW CKN CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22728RBX,NVI RB GF CKN DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22316RBX,NVI RB GF HW CKN DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22326RBX,NVI RB GF LB CKN PUPPY WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22325RBX,NVI RB GF CKN PUPPY WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22344RBX,NVI RB GF INDR CKN CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22318RBX,NVI RB GF SB CKN DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22319RBX,NVI RB GF TB CKN DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22327RBX,NVI RB GF SR CKN DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22835,CHE AJ GF CKN DOG 34/15 BULK,F11204,POULTRY,DISC,MAX 13.25,0,0,0,0,POULTRY - DISC - MAX 13.25,0 - 0,FALSE,0.0,0
22836,CHE AJ GF CKN PUPPY 30/12 BULK,F11205,0,0,MAX 11.25,0,0,0,0,0 - 0 - MAX 11.25,0 - 0,FALSE,40000.0,0
22837,CHE AJ LB GF SALM SWP DOG BULK,F11210,FISH,DISC,MAX 15.25,0,0,0,0,FISH - DISC - MAX 15.25,0 - 0,FALSE,0.0,0
22838,CHE AJ WM GF CKN DOG BULK,F11215,POULTRY,DISC,MAX 13.25,0,0,0,0,POULTRY - DISC - MAX 13.25,0 - 0,FALSE,0.0,0
22839,CHE AJ SR GF CKN DOG BULK,F11214,POULTRY,DISC,MAX 13.25,0,0,0,0,POULTRY - DISC - MAX 13.25,0 - 0,FALSE,0.0,0
22841,CHE AJ GF SALM DOG 32/14 BULK,F11208,FISH,DISC,MAX 13.25,0,0,0,0,FISH - DISC - MAX 13.25,0 - 0,FALSE,0.0,0
22842,CHE AJ LB GF CKN K9 30/12 BULK,F11209,POULTRY,DISC,MAX 15.25,0,0,0,0,POULTRY - DISC - MAX 15.25,0 - 0,FALSE,0.0,0
22843,CHE AJ LB GF CKN PUPPY BULK,F11209,POULTRY,DISC,MAX 13.25,0,0,0,0,POULTRY - DISC - MAX 13.25,0 - 0,FALSE,0.0,0
W22835,CHE AJ GF CKN DOG 34/15 WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22836,CHE AJ GF CKN PUPPY 30/12 WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22841,CHE AJ GF SALM DOG 32/14 WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22842,CHE AJ LB GF CKN K9 30/12 WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22837,CHE AJ LB GF SALM SWP DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50904,HEX ORI CKN & BR DOG BULK TEST,F11277,0,0,MAX 12.75,0,0,0,0,0 - 0 - MAX 12.75,0 - 0,FALSE,20000.0,0
50904-1,HEX ORI CKN & BR DOG WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50905,HEX LIT BITE CKN DOG BULK TEST,F11277,0,0,MAX 6.00,0,0,0,0,0 - 0 - MAX 6.00,0 - 0,FALSE,20000.0,0
50905-1,HEX LIT BITE CKN DOG WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1394OS,MEAT MDM BEEF & HEARTS GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22852,CJPB GF SALM AD CAT 40/16 BULK,F11257,FISH,CYLINDER,MAX 8.00,0,0,0,0,FISH - CYLINDER - MAX 8.00,0 - 0,FALSE,0.0,0
W22852,CJPB GF SALM AD CAT 40/16 WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22853,CJPB GF SALM CAT BULK,F11260,FISH,CYLINDER,MAX 8.00,0,0,0,0,FISH - CYLINDER - MAX 8.00,0 - 0,FALSE,0.0,0
W22853,CJPB GF SALM CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22859,CJPB C&R ALS SK K9 26/16 BULK,F11271,0,0,MAX 8.00,0,0,0,0,0 - 0 - MAX 8.00,0 - 0,FALSE,0.0,0
W22859,CJPB C&R ALS SK K9 26/16 WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22860,CJPB C&R ALS K9 26/16 BULK,F11271,0,0,MAX 13.00,0,0,0,0,0 - 0 - MAX 13.00,0 - 0,FALSE,0.0,0
W22860,CJPB C&R ALS K9 26/16 WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22861,CJPB LID SALM K9 SK 27/15 BULK,F11242,FISH,DISC,MAX 8.00,0,0,0,0,FISH - DISC - MAX 8.00,0 - 0,FALSE,40000.0,0
W22861,CJPB LID SALM K9 SK 27/15 WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22862,CJPB LID SALM K9 27/15 BULK,F11242,FISH,DISC,MAX 10.25,0,0,0,0,FISH - DISC - MAX 10.25,0 - 0,FALSE,0.0,0
W22862,CJPB LID SALM K9 27/15 WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1395OS,MEAT MDM CAGE FREE TRKY GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50929-1,CJPB PB GF BEEF K9 WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1396,MEAT MDM CKN F/V GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
W22843,CHE AJ LB GF CKN PUPPY WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22838,CHE AJ WM GF CKN DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22839,CHE AJ SR GF CKN DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22874,CJPB LID HW SALM K9 25/8 BULK,F11248,FISH,DISC,MAX 10.25,0,0,0,0,FISH - DISC - MAX 10.25,0 - 0,FALSE,20000.0,0
W22874,CJPB LID HW SALM K9 25/8 WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22875,CJPB LID CKN ALSK9 SK 30/15 BU,F11243,0,0,MAX 8.00,0,0,0,0,0 - 0 - MAX 8.00,0 - 0,FALSE,20000.0,0
W22875,CJPB LID CKN ALSK9 SK 30/15 WI,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22876,CJPB LID CKN ALS K9 30/15 BULK,F11243,POULTRY,DISC,MAX 10.25,0,0,0,0,POULTRY - DISC - MAX 10.25,0 - 0,FALSE,0.0,0
W22876,CJPB LID CKN ALS K9 30/15 WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22877,CJPB GF PUPPY SALM 30/15 BULK,F11252,FISH,DISC,MAX 8.00,0,0,0,0,FISH - DISC - MAX 8.00,0 - 0,FALSE,20000.0,0
W22877,CJPB GF PUPPY SALM 30/15 WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22878,CJPB GF SALM ALS K9 30/15 BUL,F11252,FISH,DISC,MAX 10.25,0,0,0,0,FISH - DISC - MAX 10.25,0 - 0,FALSE,0.0,0
W22878,CJPB GF SALM ALS K9 30/15 WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1385,MEAT MDM BISON GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
801162CO,BBC MATURE CKN CAT 4/2KG JPN,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
802488CO,BBC SB PUP CKN 5/1.75KG JPN,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
802493CO,BBC INDR HB CKN CAT 5/2KG JPN,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
801122CO,BBC SB SR CKN DOG 4/1.75KG JPN,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
802167CO,BBC TB CKN DOG 6/1KG JPN,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
802502CO,BBC KITTEN CKN & BR 5/2KG JPN,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
802190CO,BBC WILD HB CKN CAT 6/0.9KG JP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
801139CO,BBC IND HB CKN CAT 6/0.4KG JPN,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
802499CO,BBC SB HW CKN DOG 5/1.75KG JPN,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
22883,CJPB LID CKN ALSK9 LK 30/12 BU,F11247,POULTRY,DISC,MAX 13.00,0,0,0,0,POULTRY - DISC - MAX 13.00,0 - 0,FALSE,20000.0,0
W22883,CJPB LID CKN ALSK9 LK 30/12 BU,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1243OS,MEAT MDM VENISON GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50939,CJPB PB CKN & PEA DOG BULK TES,F11302,0,0,MAX 11.75,0,0,0,0,0 - 0 - MAX 11.75,0 - 0,FALSE,0.0,0
50939-1,CJPB PB CKN & PEA DOG WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
