Item_Code,Diet_Code,Location,Work_Center,Date,Version,Account,Measure,Entity,Bulk_Code
610370073599L,DIET22025,30,306020,2200-12-31,Actual,Max Rate,18000.0,CJ_Foods,NONE
1000437,DIET22873,None,None,2200-12-31,Actual,lb/Case,15.0,CJ_Foods,NONE
610370073605,DIET22025,10,101020,2200-12-31,Actual,Max Rate,18000.0,CJ_Foods,NONE
1000441,DIET22779,None,None,2200-12-31,Actual,lb/Case,16.5,CJ_Foods,NONE
610370073605,DIET22025,20,205520,2200-12-31,Actual,Max Rate,36000.0,CJ_Foods,NONE
610370073605,DIET22025,20,206120,2200-12-31,Actual,Max Rate,27000.0,CJ_Foods,NONE
610370073605,DIET22025,30,305520,2200-12-31,Actual,Max Rate,39000.0,CJ_Foods,NONE
101002,DIET23024,None,None,2200-12-31,Actual,lb/Case,27.0,CJ_Foods,NONE
610370073674L,DIET22024,10,104620,2200-12-31,Actual,Max Rate,4500.0,CJ_Foods,NONE
610370073674L,DIET22024,30,306020,2200-12-31,Actual,Max Rate,18000.0,CJ_Foods,NONE
610370073698,DIET22024,10,101020,2200-12-31,Actual,Max Rate,18000.0,CJ_Foods,NONE
610370073698,DIET22024,30,305520,2200-12-31,Actual,Max Rate,39000.0,CJ_Foods,NONE
101012,DIET23035,None,None,2200-12-31,Actual,lb/Case,27.0,CJ_Foods,NONE
610370073704,DIET22025,10,101020,2200-12-31,Actual,Max Rate,9000.0,CJ_Foods,NONE
610370073704,DIET22025,20,205520,2200-12-31,Actual,Max Rate,15600.0,CJ_Foods,NONE
610370073704,DIET22025,20,206120,2200-12-31,Actual,Max Rate,12000.0,CJ_Foods,NONE
610370073704,DIET22025,30,305520,2200-12-31,Actual,Max Rate,16800.0,CJ_Foods,NONE
101020,DIET23027,None,None,2200-12-31,Actual,lb/Case,27.0,CJ_Foods,NONE
610370073711,DIET22024,10,101020,2200-12-31,Actual,Max Rate,9000.0,CJ_Foods,NONE
610370073711,DIET22024,30,305520,2200-12-31,Actual,Max Rate,16800.0,CJ_Foods,NONE
101024,DIET23028,None,None,2200-12-31,Actual,lb/Case,27.0,CJ_Foods,NONE
610370073728,DIETW22106,10,104620,2200-12-31,Actual,Max Rate,900.0,CJ_Foods,NONE
610370073759,DIETW22105,10,104620,2200-12-31,Actual,Max Rate,900.0,CJ_Foods,NONE
101027,DIET23030,None,None,2200-12-31,Actual,lb/Case,27.0,CJ_Foods,NONE
610370073766,DIETW22104,10,104620,2200-12-31,Actual,Max Rate,900.0,CJ_Foods,NONE
610370073773,DIETW22103,10,104620,2200-12-31,Actual,Max Rate,900.0,CJ_Foods,NONE
101030,DIET22965,None,None,2200-12-31,Actual,lb/Case,27.0,CJ_Foods,NONE
610370073827L,DIET22049,10,104620,2200-12-31,Actual,Max Rate,4500.0,CJ_Foods,NONE
610370073827L,DIET22049,30,306020,2200-12-31,Actual,Max Rate,18000.0,CJ_Foods,NONE
610370073834,DIET22049,10,101020,2200-12-31,Actual,Max Rate,9000.0,CJ_Foods,NONE
610370073834,DIET22049,30,305520,2200-12-31,Actual,Max Rate,16800.0,CJ_Foods,NONE
610370073841,DIET22049,10,101020,2200-12-31,Actual,Max Rate,18000.0,CJ_Foods,NONE
102003,DIET23033,None,None,2200-12-31,Actual,lb/Case,24.0,CJ_Foods,NONE
610370073841,DIET22049,30,305520,2200-12-31,Actual,Max Rate,39000.0,CJ_Foods,NONE
102007,DIET23098,None,None,2200-12-31,Actual,lb/Case,24.0,CJ_Foods,NONE
610370073858,DIET22088,10,101020,2200-12-31,Actual,Max Rate,9000.0,CJ_Foods,NONE
102010,DIET23000,None,None,2200-12-31,Actual,lb/Case,24.0,CJ_Foods,NONE
610370073858,DIET22088,30,305520,2200-12-31,Actual,Max Rate,16800.0,CJ_Foods,NONE
6155740,DIET22340,10,104620,2200-12-31,Actual,Max Rate,1980.0,CJ_Foods,NONE
102013,DIET22963,None,None,2200-12-31,Actual,lb/Case,24.0,CJ_Foods,NONE
6155740,DIET22340,20,206020,2200-12-31,Actual,Max Rate,7920.0,CJ_Foods,NONE
6155740,DIET22340,20,206220,2200-12-31,Actual,Max Rate,2640.0,CJ_Foods,NONE
6155740,DIET22340,30,306020,2200-12-31,Actual,Max Rate,10560.0,CJ_Foods,NONE
6165279,DIET22889,10,101020,2200-12-31,Actual,Max Rate,11970.0,CJ_Foods,NONE
6165279,DIET22889,20,205520,2200-12-31,Actual,Max Rate,20748.0,CJ_Foods,NONE
6165279,DIET22889,20,206120,2200-12-31,Actual,Max Rate,11970.0,CJ_Foods,NONE
6165279R,,20,205520,2200-12-31,Actual,Max Rate,20748.0,CJ_Foods,NONE
109110,DIET22289,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
6165279R,,20,206120,2200-12-31,Actual,Max Rate,11970.0,CJ_Foods,NONE
6165281A,DIET22830,10,101020,2200-12-31,Actual,Max Rate,10800.0,CJ_Foods,NONE
109113,DIET22841,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
6165281A,DIET22830,20,205520,2200-12-31,Actual,Max Rate,18720.0,CJ_Foods,NONE
109116,DIET22835,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
6165281A,DIET22830,20,206120,2200-12-31,Actual,Max Rate,14400.0,CJ_Foods,NONE
6165282A,DIET22830,10,101020,2200-12-31,Actual,Max Rate,18000.0,CJ_Foods,NONE
109119,DIET22284,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
6165282A,DIET22830,20,205520,2200-12-31,Actual,Max Rate,39000.0,CJ_Foods,NONE
6165282A,DIET22830,20,206120,2200-12-31,Actual,Max Rate,30000.0,CJ_Foods,NONE
6165282R,,20,205520,2200-12-31,Actual,Max Rate,36000.0,CJ_Foods,NONE
109124,DIET22836,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
6165282R,,20,206120,2200-12-31,Actual,Max Rate,27000.0,CJ_Foods,NONE
6165284,DIETW22830RB,20,205520,2200-12-31,Actual,Max Rate,31200.0,CJ_Foods,NONE
109127,DIET22292,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
6165284,DIETW22830RB,20,206120,2200-12-31,Actual,Max Rate,24000.0,CJ_Foods,NONE
6165285A,DIET22829,30,305520,2200-12-31,Actual,Max Rate,39000.0,CJ_Foods,NONE
6165285A,DIET22829,40,404920,2200-12-31,Actual,Max Rate,27000.0,CJ_Foods,NONE
109349,DIET23070,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
6165285R,,40,404920,2200-12-31,Actual,Max Rate,27000.0,CJ_Foods,NONE
6165287A,DIET22831,10,101020,2200-12-31,Actual,Max Rate,10800.0,CJ_Foods,NONE
111003,DIET23031,None,None,2200-12-31,Actual,lb/Case,27.0,CJ_Foods,NONE
111008,DIET22999,None,None,2200-12-31,Actual,lb/Case,27.0,CJ_Foods,NONE
6165287A,DIET22831,20,205520,2200-12-31,Actual,Max Rate,18720.0,CJ_Foods,NONE
111011,DIET23032,None,None,2200-12-31,Actual,lb/Case,27.0,CJ_Foods,NONE
6165287A,DIET22831,20,206120,2200-12-31,Actual,Max Rate,14400.0,CJ_Foods,NONE
111013,DIET23029,None,None,2200-12-31,Actual,lb/Case,27.0,CJ_Foods,NONE
6165287A,DIET22831,30,305520,2200-12-31,Actual,Max Rate,20160.0,CJ_Foods,NONE
111015,DIET23046,None,None,2200-12-31,Actual,lb/Case,27.0,CJ_Foods,NONE
6165288A,DIET22831,10,101020,2200-12-31,Actual,Max Rate,17280.0,CJ_Foods,NONE
112002,DIET23001,None,None,2200-12-31,Actual,lb/Case,24.0,CJ_Foods,NONE
112004,DIET23002,None,None,2200-12-31,Actual,lb/Case,24.0,CJ_Foods,NONE
6165294,DIETW22832RB,20,206120,2200-12-31,Actual,Max Rate,24000.0,CJ_Foods,NONE
6165294,DIETW22832RB,30,305520,2200-12-31,Actual,Max Rate,31200.0,CJ_Foods,NONE
6165297,DIETW22831RB,20,205520,2200-12-31,Actual,Max Rate,31200.0,CJ_Foods,NONE
6165297,DIETW22831RB,20,206120,2200-12-31,Actual,Max Rate,24000.0,CJ_Foods,NONE
1205,DIET23021,None,None,2200-12-31,Actual,lb/Case,30.0,CJ_Foods,NONE
6165297,DIETW22831RB,30,305520,2200-12-31,Actual,Max Rate,31200.0,CJ_Foods,NONE
6165630,DIETW22996RB,20,205520,2200-12-31,Actual,Max Rate,27360.0,CJ_Foods,NONE
6165630,DIETW22996RB,20,206120,2200-12-31,Actual,Max Rate,20520.0,CJ_Foods,NONE
6165630,DIETW22996RB,30,305520,2200-12-31,Actual,Max Rate,29640.0,CJ_Foods,NONE
6165713,DIET22316,20,205520,2200-12-31,Actual,Max Rate,52800.0,CJ_Foods,NONE
6165713,DIET22316,20,206120,2200-12-31,Actual,Max Rate,38400.0,CJ_Foods,NONE
6165805A,DIET22726,30,305520,2200-12-31,Actual,Max Rate,18480.0,CJ_Foods,NONE
6165805A,DIET22726,40,404920,2200-12-31,Actual,Max Rate,13200.0,CJ_Foods,NONE
6165806A,DIET22726,30,305520,2200-12-31,Actual,Max Rate,31200.0,CJ_Foods,NONE
6165806A,DIET22726,40,404920,2200-12-31,Actual,Max Rate,21600.0,CJ_Foods,NONE
6165809A,DIET22728,10,101020,2200-12-31,Actual,Max Rate,9900.0,CJ_Foods,NONE
6165809A,DIET22728,20,205520,2200-12-31,Actual,Max Rate,17160.0,CJ_Foods,NONE
1471212,DIET22705,None,None,2200-12-31,Actual,lb/Case,30.0,CJ_Foods,NONE
1471229,DIET22706,None,None,2200-12-31,Actual,lb/Case,30.0,CJ_Foods,NONE
6165809A,DIET22728,20,206120,2200-12-31,Actual,Max Rate,13200.0,CJ_Foods,NONE
6165809A,DIET22728,30,305520,2200-12-31,Actual,Max Rate,18480.0,CJ_Foods,NONE
6165812A,DIET22723,20,205520,2200-12-31,Actual,Max Rate,31200.0,CJ_Foods,NONE
6165812A,DIET22723,20,206120,2200-12-31,Actual,Max Rate,24000.0,CJ_Foods,NONE
6165814,DIET22329,20,205520,2200-12-31,Actual,Max Rate,28800.0,CJ_Foods,NONE
6165814,DIET22329,20,206120,2200-12-31,Actual,Max Rate,21600.0,CJ_Foods,NONE
6165816A,DIET22996,20,205520,2200-12-31,Actual,Max Rate,24000.0,CJ_Foods,NONE
6165816A,DIET22996,20,206120,2200-12-31,Actual,Max Rate,24000.0,CJ_Foods,NONE
6165816A,DIET22996,30,305520,2200-12-31,Actual,Max Rate,31200.0,CJ_Foods,NONE
6165818,DIET22318,10,101020,2200-12-31,Actual,Max Rate,9900.0,CJ_Foods,NONE
6165818,DIET22318,20,205520,2200-12-31,Actual,Max Rate,14520.0,CJ_Foods,NONE
6165818,DIET22318,20,206120,2200-12-31,Actual,Max Rate,13200.0,CJ_Foods,NONE
1568,DIET23019,None,None,2200-12-31,Actual,lb/Case,24.0,CJ_Foods,NONE
6165820A,DIETW22726RB,30,305520,2200-12-31,Actual,Max Rate,31200.0,CJ_Foods,NONE
6165820A,DIETW22726RB,40,404920,2200-12-31,Actual,Max Rate,21600.0,CJ_Foods,NONE
1578,DIET23017,None,None,2200-12-31,Actual,lb/Case,24.0,CJ_Foods,NONE
17962,DIET22979,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
6165823A,DIETW22728RB,20,205520,2200-12-31,Actual,Max Rate,12000.0,CJ_Foods,NONE
6165823A,DIETW22728RB,20,206120,2200-12-31,Actual,Max Rate,12000.0,CJ_Foods,NONE
6165823X,DIETW22728RBX,20,205520,2200-12-31,Actual,Max Rate,15600.0,CJ_Foods,NONE
6165823X,DIETW22728RBX,20,206120,2200-12-31,Actual,Max Rate,12000.0,CJ_Foods,NONE
6165826,DIETW22325RB,20,206120,2200-12-31,Actual,Max Rate,12000.0,CJ_Foods,NONE
6165826X,DIETW22325RBX,20,205520,2200-12-31,Actual,Max Rate,15600.0,CJ_Foods,NONE
6165826X,DIETW22325RBX,20,206120,2200-12-31,Actual,Max Rate,12000.0,CJ_Foods,NONE
18327,DIET22888,None,None,2200-12-31,Actual,lb/Case,12.0,CJ_Foods,NONE
6165830A,DIETW22727RB,30,305520,2200-12-31,Actual,Max Rate,16800.0,CJ_Foods,NONE
6165830A,DIETW22727RB,40,404920,2200-12-31,Actual,Max Rate,12000.0,CJ_Foods,NONE
18358,DIET22871,None,None,2200-12-31,Actual,lb/Case,16.0,CJ_Foods,NONE
6165832,DIETW22327RB,20,206120,2200-12-31,Actual,Max Rate,22680.0,CJ_Foods,NONE
6165832X,DIETW22327RBX,20,205520,2200-12-31,Actual,Max Rate,32760.0,CJ_Foods,NONE
1863,DIET23019,None,None,2200-12-31,Actual,lb/Case,24.0,CJ_Foods,NONE
1964,DIET22846,None,None,2200-12-31,Actual,lb/Case,24.0,CJ_Foods,NONE
6165832X,DIETW22327RBX,20,206120,2200-12-31,Actual,Max Rate,25200.0,CJ_Foods,NONE
1972CJ,DIET22905,None,None,2200-12-31,Actual,lb/Case,42.0,CJ_Foods,NONE
6165838,DIETW22316RB,20,206120,2200-12-31,Actual,Max Rate,21600.0,CJ_Foods,NONE
1990,DIET22914,None,None,2200-12-31,Actual,lb/Case,42.0,CJ_Foods,NONE
6165838X,DIETW22316RBX,20,205520,2200-12-31,Actual,Max Rate,31200.0,CJ_Foods,NONE
6165838X,DIETW22316RBX,20,206220,2200-12-31,Actual,Max Rate,,CJ_Foods,NONE
6165844,DIET22330,10,101020,2200-12-31,Actual,Max Rate,9900.0,CJ_Foods,NONE
6165844,DIET22330,20,205720,2200-12-31,Actual,Max Rate,13200.0,CJ_Foods,NONE
6165844,DIET22330,20,206120,2200-12-31,Actual,Max Rate,13200.0,CJ_Foods,NONE
6165845,DIET22330,10,101020,2200-12-31,Actual,Max Rate,14400.0,CJ_Foods,NONE
2006,DIET22913,None,None,2200-12-31,Actual,lb/Case,42.0,CJ_Foods,NONE
6165845,DIET22330,20,205720,2200-12-31,Actual,Max Rate,24000.0,CJ_Foods,NONE
6165845,DIET22330,20,206120,2200-12-31,Actual,Max Rate,21600.0,CJ_Foods,NONE
6165849,DIET22333,20,205720,2200-12-31,Actual,Max Rate,13200.0,CJ_Foods,NONE
6165849,DIET22333,20,206120,2200-12-31,Actual,Max Rate,13200.0,CJ_Foods,NONE
6165849R,,20,205520,2200-12-31,Actual,Max Rate,17160.0,CJ_Foods,NONE
6165852,DIET22347,10,101020,2200-12-31,Actual,Max Rate,9000.0,CJ_Foods,NONE
6165852,DIET22347,30,305520,2200-12-31,Actual,Max Rate,16800.0,CJ_Foods,NONE
6165856,DIET22340,10,101020,2200-12-31,Actual,Max Rate,9900.0,CJ_Foods,NONE
6165856,DIET22340,20,205520,2200-12-31,Actual,Max Rate,14520.0,CJ_Foods,NONE
6165856,DIET22340,20,206120,2200-12-31,Actual,Max Rate,13200.0,CJ_Foods,NONE
6165856,DIET22340,30,305520,2200-12-31,Actual,Max Rate,18480.0,CJ_Foods,NONE
6165858,DIET22341,10,101020,2200-12-31,Actual,Max Rate,9000.0,CJ_Foods,NONE
6165858,DIET22341,20,205520,2200-12-31,Actual,Max Rate,14400.0,CJ_Foods,NONE
6165858,DIET22341,20,206120,2200-12-31,Actual,Max Rate,12000.0,CJ_Foods,NONE
6165858R,,20,205520,2200-12-31,Actual,Max Rate,15600.0,CJ_Foods,NONE
6165858R,,20,206120,2200-12-31,Actual,Max Rate,12000.0,CJ_Foods,NONE
6165860,DIET22338,10,101020,2200-12-31,Actual,Max Rate,9000.0,CJ_Foods,NONE
6165860,DIET22338,20,205520,2200-12-31,Actual,Max Rate,15600.0,CJ_Foods,NONE
6165860,DIET22338,20,206120,2200-12-31,Actual,Max Rate,12000.0,CJ_Foods,NONE
6165863,DIETW22340RB,20,206120,2200-12-31,Actual,Max Rate,14400.0,CJ_Foods,NONE
6165863,DIETW22340RB,30,305520,2200-12-31,Actual,Max Rate,16800.0,CJ_Foods,NONE
6165863X,DIETW22340RBX,20,205520,2200-12-31,Actual,Max Rate,15600.0,CJ_Foods,NONE
1000393,DIET22733,20,206220,2200-12-31,Actual,Max Rate,6000.0,CJ_Foods,NONE
1000393,DIET22733,30,306020,2200-12-31,Actual,Max Rate,18000.0,CJ_Foods,NONE
1000393,DIET22733,40,406020,2200-12-31,Actual,Max Rate,13200.0,CJ_Foods,NONE
1000394,DIET22733,10,101020,2200-12-31,Actual,Max Rate,11880.0,CJ_Foods,NONE
1000394,DIET22733,20,205520,2200-12-31,Actual,Max Rate,20592.0,CJ_Foods,NONE
1000394,DIET22733,20,206120,2200-12-31,Actual,Max Rate,15840.0,CJ_Foods,NONE
1000394,DIET22733,30,305520,2200-12-31,Actual,Max Rate,22175.999999999996,CJ_Foods,NONE
1000394,DIET22733,40,404920,2200-12-31,Actual,Max Rate,15840.0,CJ_Foods,NONE
2350912,DIET22848,None,None,2200-12-31,Actual,lb/Case,32.0,CJ_Foods,NONE
1000395,DIET22733,10,101020,2200-12-31,Actual,Max Rate,18720.0,CJ_Foods,NONE
2350943,DIET22847,None,None,2200-12-31,Actual,lb/Case,32.0,CJ_Foods,NONE
1000395,DIET22733,20,205520,2200-12-31,Actual,Max Rate,40560.0,CJ_Foods,NONE
2363306236,DIET22505,None,None,2200-12-31,Actual,lb/Case,24.0,CJ_Foods,NONE
2363327776,DIET20851,None,None,2200-12-31,Actual,lb/Case,27.0,CJ_Foods,NONE
1000395,DIET22733,20,206120,2200-12-31,Actual,Max Rate,31200.0,CJ_Foods,NONE
1000395,DIET22733,30,305520,2200-12-31,Actual,Max Rate,40560.0,CJ_Foods,NONE
2363327779,DIET20852,None,None,2200-12-31,Actual,lb/Case,27.0,CJ_Foods,NONE
1000395,DIET22733,40,404920,2200-12-31,Actual,Max Rate,28080.0,CJ_Foods,NONE
1000397,DIET22735,30,306020,2200-12-31,Actual,Max Rate,18000.0,CJ_Foods,NONE
1000397,DIET22735,40,406020,2200-12-31,Actual,Max Rate,13200.0,CJ_Foods,NONE
2363340053,DIET20852,None,None,2200-12-31,Actual,lb/Case,27.0,CJ_Foods,NONE
1000398,DIET22735,30,305520,2200-12-31,Actual,Max Rate,22175.999999999996,CJ_Foods,NONE
1000398,DIET22735,40,404920,2200-12-31,Actual,Max Rate,15840.0,CJ_Foods,NONE
1000400,DIET22734,30,306020,2200-12-31,Actual,Max Rate,18000.0,CJ_Foods,NONE
1000400,DIET22734,40,406020,2200-12-31,Actual,Max Rate,13200.0,CJ_Foods,NONE
2363347000,DIET20851,None,None,2200-12-31,Actual,lb/Case,27.0,CJ_Foods,NONE
2363375918,DIET22866,None,None,2200-12-31,Actual,lb/Case,30.0,CJ_Foods,NONE
1000401,DIET22734,30,305520,2200-12-31,Actual,Max Rate,22175.999999999996,CJ_Foods,NONE
1000401,DIET22734,40,404920,2200-12-31,Actual,Max Rate,15840.0,CJ_Foods,NONE
2363382170,DIET22863,None,None,2200-12-31,Actual,lb/Case,30.0,CJ_Foods,NONE
2363382172,DIET22865,None,None,2200-12-31,Actual,lb/Case,30.0,CJ_Foods,NONE
1000402,DIET22734,30,305520,2200-12-31,Actual,Max Rate,40560.0,CJ_Foods,NONE
1000402,DIET22734,40,404920,2200-12-31,Actual,Max Rate,28080.0,CJ_Foods,NONE
2370,DIETW22210,None,None,2200-12-31,Actual,lb/Case,25.0,CJ_Foods,NONE
2370R,,None,None,2200-12-31,Actual,lb/Case,25.0,CJ_Foods,NONE
2371,DIETW22209,None,None,2200-12-31,Actual,lb/Case,25.0,CJ_Foods,NONE
2371R,,None,None,2200-12-31,Actual,lb/Case,25.0,CJ_Foods,NONE
2372,DIETW22206,None,None,2200-12-31,Actual,lb/Case,25.0,CJ_Foods,NONE
2372R,,None,None,2200-12-31,Actual,lb/Case,25.0,CJ_Foods,NONE
2373,DIETW22205,None,None,2200-12-31,Actual,lb/Case,25.0,CJ_Foods,NONE
2373R,,None,None,2200-12-31,Actual,lb/Case,25.0,CJ_Foods,NONE
2374,DIETW22208,None,None,2200-12-31,Actual,lb/Case,25.0,CJ_Foods,NONE
2374R,,None,None,2200-12-31,Actual,lb/Case,25.0,CJ_Foods,NONE
2375,DIETW22204,None,None,2200-12-31,Actual,lb/Case,25.0,CJ_Foods,NONE
2376,DIETW22207,None,None,2200-12-31,Actual,lb/Case,25.0,CJ_Foods,NONE
1000404,DIET22732,10,101020,2200-12-31,Actual,Max Rate,11880.0,CJ_Foods,NONE
1000404,DIET22732,20,205520,2200-12-31,Actual,Max Rate,20592.0,CJ_Foods,NONE
1000404,DIET22732,20,206120,2200-12-31,Actual,Max Rate,15840.0,CJ_Foods,NONE
3000099B,DIET22896,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
1000404,DIET22732,30,305520,2200-12-31,Actual,Max Rate,22175.999999999996,CJ_Foods,NONE
3000101B,DIET22431,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
1000404,DIET22732,40,404920,2200-12-31,Actual,Max Rate,15840.0,CJ_Foods,NONE
3000103B,DIET22890,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
1000405,DIET22732,10,101020,2200-12-31,Actual,Max Rate,18720.0,CJ_Foods,NONE
3000105B,DIET22424,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
3000107B,DIET22878,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
1000405,DIET22732,20,205520,2200-12-31,Actual,Max Rate,40560.0,CJ_Foods,NONE
3002336B,DIET22891,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
3002338B,DIET22429,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
1000405,DIET22732,20,206120,2200-12-31,Actual,Max Rate,31200.0,CJ_Foods,NONE
3002342,DIET22195,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
1000405,DIET22732,30,305520,2200-12-31,Actual,Max Rate,40560.0,CJ_Foods,NONE
3002344B,DIET22986,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
3002346B,DIET22895,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
1000405,DIET22732,40,404920,2200-12-31,Actual,Max Rate,28080.0,CJ_Foods,NONE
3004314,DIET22919,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
1000407,DIET22762,30,306020,2200-12-31,Actual,Max Rate,18000.0,CJ_Foods,NONE
3004316,DIET22876,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
1000408,DIET22762,30,305520,2200-12-31,Actual,Max Rate,22175.999999999996,CJ_Foods,NONE
1000409,DIET22762,30,305520,2200-12-31,Actual,Max Rate,40560.0,CJ_Foods,NONE
3004320,DIET22250,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
3004320R,,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
1000411,DIET22763,30,306020,2200-12-31,Actual,Max Rate,18000.0,CJ_Foods,NONE
3004322,DIET22862,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
1000412,DIET22763,30,305520,2200-12-31,Actual,Max Rate,22175.999999999996,CJ_Foods,NONE
3004324,DIET22252,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
1000414,DIET22760,10,104620,2200-12-31,Actual,Max Rate,4950.0,CJ_Foods,NONE
3006633,DIET22710,None,None,2200-12-31,Actual,lb/Case,22.0,CJ_Foods,NONE
3006664,DIET22713,None,None,2200-12-31,Actual,lb/Case,22.0,CJ_Foods,NONE
3006695,DIET22712,None,None,2200-12-31,Actual,lb/Case,22.0,CJ_Foods,NONE
3006725,DIET22718,None,None,2200-12-31,Actual,lb/Case,22.0,CJ_Foods,NONE
1000414,DIET22760,20,206020,2200-12-31,Actual,Max Rate,18150.0,CJ_Foods,NONE
1000414,DIET22760,20,206220,2200-12-31,Actual,Max Rate,6600.0,CJ_Foods,NONE
1000414,DIET22760,30,306020,2200-12-31,Actual,Max Rate,19800.0,CJ_Foods,NONE
1000414,DIET22760,40,406020,2200-12-31,Actual,Max Rate,14520.0,CJ_Foods,NONE
1000415,DIET22760,10,101020,2200-12-31,Actual,Max Rate,12870.0,CJ_Foods,NONE
1000415,DIET22760,20,205520,2200-12-31,Actual,Max Rate,22308.0,CJ_Foods,NONE
1000415,DIET22760,20,206120,2200-12-31,Actual,Max Rate,17160.0,CJ_Foods,NONE
1000415,DIET22760,30,305520,2200-12-31,Actual,Max Rate,24024.000000000004,CJ_Foods,NONE
1000415,DIET22760,40,404920,2200-12-31,Actual,Max Rate,17160.0,CJ_Foods,NONE
111012,DIET23032,20,205520,2200-12-31,Actual,Max Rate,21060.0,CJ_Foods,NONE
111012,DIET23032,20,205720,2200-12-31,Actual,Max Rate,16200.0,CJ_Foods,NONE
111013,DIET23029,20,206020,2200-12-31,Actual,Max Rate,16200.0,CJ_Foods,NONE
3006923,DIET22790,None,None,2200-12-31,Actual,lb/Case,22.0,CJ_Foods,NONE
111014,DIET23029,20,205520,2200-12-31,Actual,Max Rate,21060.0,CJ_Foods,NONE
3006947,DIET22792,None,None,2200-12-31,Actual,lb/Case,22.0,CJ_Foods,NONE
111014,DIET23029,20,205720,2200-12-31,Actual,Max Rate,16200.0,CJ_Foods,NONE
3006961,DIET22791,None,None,2200-12-31,Actual,lb/Case,22.0,CJ_Foods,NONE
111015,DIET23046,20,206020,2200-12-31,Actual,Max Rate,16200.0,CJ_Foods,NONE
111016,DIET23046,20,205520,2200-12-31,Actual,Max Rate,21060.0,CJ_Foods,NONE
3008777,DIET22359,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
111016,DIET23046,20,205720,2200-12-31,Actual,Max Rate,16200.0,CJ_Foods,NONE
3008780,DIET22874,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
111018,DIET23046,20,205720,2200-12-31,Actual,Max Rate,48000.0,CJ_Foods,NONE
3008782,DIET22385,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
3008784,DIET22897,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
112002,DIET23001,20,206020,2200-12-31,Actual,Max Rate,14400.0,CJ_Foods,NONE
3009558,DIET22987,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
112002,DIET23001,20,206220,2200-12-31,Actual,Max Rate,3600.0,CJ_Foods,NONE
3009560,DIET22985,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
112003,DIET23001,20,205720,2200-12-31,Actual,Max Rate,14400.0,CJ_Foods,NONE
3009562,DIET22852,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
112003,DIET23001,20,206120,2200-12-31,Actual,Max Rate,10800.0,CJ_Foods,NONE
3009564,DIET22920,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
112004,DIET23002,20,206020,2200-12-31,Actual,Max Rate,14400.0,CJ_Foods,NONE
3009566,DIET22920,None,None,2200-12-31,Actual,lb/Case,20.0,CJ_Foods,NONE
112004,DIET23002,20,206220,2200-12-31,Actual,Max Rate,3600.0,CJ_Foods,NONE
112005,DIET23002,20,205720,2200-12-31,Actual,Max Rate,14400.0,CJ_Foods,NONE
112005,DIET23002,20,206120,2200-12-31,Actual,Max Rate,10800.0,CJ_Foods,NONE
1130,DIET23020,20,205520,2200-12-31,Actual,Max Rate,46800.0,CJ_Foods,NONE
1130,DIET23020,20,205720,2200-12-31,Actual,Max Rate,36000.0,CJ_Foods,NONE
1144CAN,DIET23020,20,205520,2200-12-31,Actual,Max Rate,52800.0,CJ_Foods,NONE
